Time (s),Tasks #
1220.0,9
726.0,3
1324.0,2
1308.0,4
1236.0,7
853.0,9
1361.0,4
1142.0,8
1261.0,8
1351.0,3
1038.0,6
546.0,5
2405.0,1
1846.0,1
2577.0,1
414.0,1
135.0,1
1362.0,1
79.0,5
2485.0,1
788.0,6
2583.0,1
150.0,2
2631.0,3
5851.0,1
2731.0,1
4.0,41
28.0,9
25.0,12
1181.0,5
877.0,10
1059.0,10
848.0,5
612.0,8
928.0,5
916.0,5
1069.0,8
1267.0,1
973.0,5
1044.0,7
1106.0,3
597.0,5
814.0,9
1163.0,4
938.0,7
1157.0,4
948.0,11
1281.0,5
1214.0,8
1302.0,4
1022.0,7
1067.0,3
910.0,3
750.0,8
696.0,9
764.0,4
33.0,662
31.0,353
608.0,3
509.0,7
1042.0,8
1107.0,3
809.0,8
1104.0,2
872.0,9
490.0,2
1297.0,3
500.0,12
633.0,7
690.0,9
535.0,5
625.0,8
1093.0,4
1238.0,5
638.0,9
632.0,3
1133.0,4
1048.0,6
1118.0,11
474.0,3
526.0,2
1170.0,6
635.0,5
488.0,7
464.0,6
1131.0,5
1066.0,6
1373.0,4
462.0,7
994.0,3
666.0,6
1192.0,3
1216.0,7
504.0,3
1262.0,6
466.0,6
761.0,8
542.0,6
1159.0,4
705.0,8
711.0,9
974.0,4
1264.0,6
1000.0,4
1132.0,7
1081.0,13
787.0,7
846.0,9
773.0,2
431.0,5
427.0,3
555.0,13
775.0,17
525.0,4
914.0,10
429.0,2
1322.0,2
35.0,25
1150.0,4
562.0,5
796.0,8
909.0,7
1198.0,7
770.0,7
722.0,9
548.0,9
593.0,2
1244.0,5
538.0,10
835.0,7
879.0,7
712.0,9
801.0,9
766.0,7
871.0,4
1175.0,5
927.0,3
1055.0,5
1229.0,7
1087.0,5
664.0,5
1009.0,6
425.0,4
507.0,4
946.0,10
1205.0,5
907.0,9
932.0,3
1363.0,3
840.0,5
962.0,7
1138.0,5
442.0,3
605.0,3
592.0,5
920.0,8
885.0,8
627.0,9
937.0,3
811.0,6
687.0,10
1212.0,7
566.0,5
1112.0,8
670.0,9
511.0,1
450.0,3
851.0,11
1070.0,7
868.0,7
972.0,3
601.0,3
63.0,1
3169.0,1
1593.0,1
3583.0,1
751.0,9
1053.0,4
902.0,4
530.0,2
736.0,6
646.0,9
3364.0,1
5905.0,1
2461.0,2
2737.0,1
112.0,2
2390.0,1
838.0,9
57.0,6
411.0,1
3872.0,1
2661.0,2
2890.0,1
674.0,4
2570.0,1
3455.0,1
2759.0,1
129.0,2
2851.0,1
3112.0,1
75.0,3
3940.0,1
88.0,2
2029.0,1
3122.0,1
7016.0,1
2677.0,2
968.0,3
1035.0,6
1088.0,5
966.0,4
803.0,5
1295.0,4
1016.0,8
626.0,4
710.0,3
62.0,3
2262.0,1
122.0,4
2938.0,1
3833.0,1
2777.0,1
1738.0,1
2812.0,1
142.0,3
2394.0,1
2350.0,2
2477.0,1
144.0,3
4197.0,1
2424.0,1
901.0,4
4585.0,1
1905.0,1
6051.0,1
1970.0,1
862.0,3
3070.0,1
372.0,1
4777.0,1
859.0,8
5353.0,1
933.0,6
53.0,4
2775.0,2
81.0,7
2900.0,1
96.0,1
4033.0,1
1509.0,1
111.0,1
2700.0,1
109.0,3
64.0,5
2457.0,3
6159.0,1
2920.0,1
120.0,3
3261.0,1
4281.0,1
2300.0,1
140.0,1
3470.0,2
2803.0,1
2895.0,1
4738.0,2
4102.0,1
2887.0,1
727.0,4
733.0,7
6602.0,1
2506.0,1
2722.0,1
69.0,4
169.0,1
1242.0,8
603.0,8
774.0,8
485.0,4
1116.0,10
610.0,4
1338.0,2
1073.0,4
1312.0,3
532.0,3
636.0,6
107.0,2
790.0,3
616.0,9
448.0,7
837.0,11
1061.0,6
475.0,9
1103.0,6
2672.0,2
98.0,2
1424.0,1
5859.0,1
133.0,3
5464.0,1
2203.0,1
3103.0,1
1003.0,1
1233.0,8
1231.0,3
992.0,5
1051.0,8
2664.0,2
3631.0,1
46.0,4
1962.0,1
629.0,7
929.0,9
559.0,5
1188.0,2
518.0,11
1040.0,10
890.0,4
768.0,6
1098.0,7
825.0,7
1162.0,4
827.0,13
471.0,2
1200.0,6
1189.0,3
793.0,2
524.0,6
1136.0,4
757.0,6
1359.0,4
1187.0,7
1137.0,4
1190.0,9
598.0,6
1240.0,8
701.0,5
692.0,6
922.0,10
492.0,8
748.0,5
988.0,3
611.0,5
609.0,3
1257.0,6
963.0,3
971.0,5
1227.0,2
444.0,3
1033.0,2
496.0,7
762.0,6
433.0,7
435.0,4
1246.0,7
870.0,6
594.0,6
498.0,7
894.0,8
1172.0,5
925.0,5
1164.0,5
798.0,7
694.0,8
455.0,4
672.0,7
640.0,5
1007.0,5
1037.0,8
898.0,2
829.0,2
1109.0,5
468.0,1
650.0,2
1094.0,3
709.0,5
1250.0,4
1111.0,5
874.0,5
833.0,7
1237.0,4
704.0,2
1183.0,9
1400.0,2
995.0,3
1090.0,5
1129.0,3
457.0,7
864.0,5
1014.0,8
1316.0,1
1168.0,3
740.0,6
1001.0,5
437.0,4
1275.0,7
1166.0,4
533.0,5
568.0,8
662.0,7
637.0,6
1211.0,4
1274.0,1
459.0,6
822.0,11
440.0,8
630.0,5
529.0,3
685.0,8
1072.0,3
1105.0,6
970.0,2
527.0,2
1248.0,7
792.0,5
869.0,3
753.0,9
596.0,5
892.0,4
905.0,3
1027.0,4
1225.0,4
1196.0,6
1031.0,6
887.0,8
2362.0,1
2638.0,1
3168.0,1
2748.0,1
3127.0,1
3744.0,1
1393.0,4
634.0,2
624.0,9
477.0,5
1122.0,4
1125.0,6
1174.0,9
585.0,7
1230.0,3
697.0,3
765.0,3
494.0,4
737.0,5
1028.0,2
1011.0,3
990.0,2
461.0,4
996.0,4
818.0,6
1194.0,6
1173.0,3
850.0,5
1127.0,4
908.0,2
729.0,6
1209.0,5
1092.0,4
725.0,2
703.0,3
470.0,3
503.0,4
844.0,9
574.0,6
981.0,7
1064.0,3
865.0,2
1371.0,3
831.0,5
1268.0,6
1124.0,8
1096.0,4
1074.0,4
1259.0,7
1342.0,4
807.0,4
934.0,4
1270.0,7
590.0,5
1062.0,4
575.0,8
911.0,6
1024.0,7
2114.0,1
70.0,5
2646.0,1
2703.0,1
3109.0,2
146.0,4
2814.0,1
5846.0,1
3998.0,1
3414.0,1
1755.0,1
6405.0,1
50.0,3
2614.0,1
771.0,4
1346.0,2
667.0,2
873.0,1
1177.0,6
1208.0,1
691.0,2
702.0,1
1291.0,3
1385.0,4
6061.0,1
83.0,5
2990.0,1
2822.0,1
90.0,1
5857.0,1
1679.0,1
5872.0,1
2375.0,1
3185.0,1
4505.0,1
2769.0,1
2481.0,1
2633.0,2
453.0,1
1185.0,5
2070.0,1
4787.0,1
153.0,4
2779.0,1
631.0,8
16.0,1
29.0,4
1404.0,3
769.0,3
565.0,5
563.0,1
707.0,3
679.0,4
607.0,4
1527.0,1
89.0,2
2364.0,1
5303.0,1
3365.0,1
116.0,4
3801.0,1
4638.0,1
106.0,2
564.0,7
155.0,1
2525.0,2
6362.0,1
3681.0,1
931.0,6
935.0,1
785.0,9
1050.0,2
688.0,5
1128.0,6
1010.0,4
1102.0,1
1222.0,7
4893.0,1
3400.0,1
2844.0,1
1204.0,1
1036.0,1
889.0,2
1375.0,3
1328.0,2
1134.0,2
1365.0,1
1273.0,2
1193.0,3
1314.0,1
1406.0,3
926.0,2
508.0,2
540.0,8
1228.0,1
866.0,2
1377.0,2
544.0,4
1135.0,3
1029.0,3
698.0,4
888.0,1
1144.0,5
903.0,2
505.0,5
2946.0,1
5391.0,1
2981.0,1
570.0,2
2538.0,1
2904.0,1
7042.0,1
810.0,1
1071.0,3
2735.0,1
2074.0,2
6187.0,1
4670.0,1
2157.0,1
2490.0,1
964.0,5
446.0,1
3279.0,1
7008.0,1
2830.0,1
1538.0,1
2563.0,1
4540.0,1
412.0,2
2464.0,1
3055.0,1
2455.0,1
2885.0,1
2653.0,1
102.0,1
1612.0,1
805.0,3
1310.0,2
1195.0,2
1030.0,4
1340.0,3
1269.0,3
1391.0,2
1091.0,1
1206.0,3
1283.0,1
1130.0,1
1114.0,3
1063.0,2
1065.0,1
936.0,2
2965.0,1
4112.0,1
3448.0,1
432.0,1
124.0,1
668.0,1
2398.0,1
3409.0,1
101.0,1
473.0,2
991.0,2
1300.0,2
163.0,1
6316.0,1
389.0,1
2818.0,1
735.0,2
1068.0,3
998.0,3
1234.0,2
731.0,5
1101.0,4
550.0,3
1203.0,3
1235.0,1
1005.0,5
2764.0,1
2859.0,1
2975.0,1
2616.0,1
4534.0,1
2738.0,1
5695.0,1
3165.0,1
108.0,2
3028.0,1
1516.0,1
531.0,2
2279.0,2
3512.0,1
2905.0,1
2518.0,1
151.0,1
3683.0,1
3405.0,1
5594.0,1
37.0,2
2429.0,2
2679.0,1
2587.0,1
3442.0,1
4131.0,1
4209.0,1
2448.0,1
2024.0,1
74.0,1
3788.0,1
3896.0,1
4998.0,1
2681.0,1
2718.0,2
1265.0,2
791.0,1
537.0,1
497.0,1
501.0,2
2479.0,1
2557.0,1
2983.0,1
2046.0,1
3551.0,1
2753.0,1
4231.0,1
2264.0,1
4965.0,1
335.0,1
534.0,2
2901.0,1
3679.0,1
2746.0,1
3040.0,1
97.0,1
4142.0,1
3216.0,1
1207.0,2
1272.0,2
472.0,3
794.0,2
950.0,2
600.0,4
896.0,2
438.0,3
602.0,3
3471.0,1
3708.0,1
3116.0,1
6257.0,1
2191.0,1
2995.0,1
44.0,1
4436.0,1
2402.0,1
2736.0,1
3687.0,1
3493.0,1
126.0,1
2993.0,1
3200.0,1
114.0,2
3344.0,1
832.0,1
588.0,3
73.0,1
4087.0,1
2683.0,1
1581.0,1
2218.0,1
3325.0,1
5766.0,1
2625.0,1
362.0,1
131.0,1
1875.0,1
110.0,1
5811.0,1
3106.0,1
5207.0,1
2198.0,1
1025.0,1
572.0,1
3451.0,1
5012.0,2
2309.0,1
3240.0,1
5633.0,1
1333.0,1
422.0,1
3091.0,1
4718.0,1
2727.0,1
772.0,1
1367.0,1
1304.0,1
495.0,1
2432.0,1
2581.0,1
3533.0,1
2401.0,1
3624.0,1
42.0,1
2940.0,1
3020.0,1
5355.0,1
2242.0,1
2957.0,1
137.0,1
2988.0,1
2707.0,1
394.0,1
2712.0,1
94.0,1
68.0,1
