Timestamp(s),HostId,No# Tasks running,cpuUsage(CPU usage of all CPUs of the host in MHz),energyUsage(Power usage of the host in W)
55800,00000000-0000-0000-0000-000000000000,10,19600.0,46856
55800,00000000-0000-0000-0000-000000000001,1,1960.0,31497
56400,00000000-0000-0000-0000-000000000000,9,17640.0,44675
56400,00000000-0000-0000-0000-000000000001,1,1960.0,31493
57000,00000000-0000-0000-0000-000000000000,9,17640.0,43500
57000,00000000-0000-0000-0000-000000000001,1,1960.0,31500
57600,00000000-0000-0000-0000-000000000000,9,17640.0,43500
57600,00000000-0000-0000-0000-000000000001,1,1960.0,31500
58200,00000000-0000-0000-0000-000000000000,9,17640.0,43500
58200,00000000-0000-0000-0000-000000000001,1,1960.0,31500
58800,00000000-0000-0000-0000-000000000000,8,15680.0,43205
58800,00000000-0000-0000-0000-000000000001,1,1960.0,31500
59400,00000000-0000-0000-0000-000000000000,8,15680.0,42000
59400,00000000-0000-0000-0000-000000000001,1,1960.0,31500
60000,00000000-0000-0000-0000-000000000000,8,15680.0,42000
60000,00000000-0000-0000-0000-000000000001,1,1960.0,31500
60600,00000000-0000-0000-0000-000000000000,8,15680.0,42000
60600,00000000-0000-0000-0000-000000000001,1,1960.0,31500
61200,00000000-0000-0000-0000-000000000000,8,15680.0,42000
61200,00000000-0000-0000-0000-000000000001,1,1960.0,31500
61800,00000000-0000-0000-0000-000000000000,7,13720.0,41696
61800,00000000-0000-0000-0000-000000000001,1,1960.0,31500
62400,00000000-0000-0000-0000-000000000000,7,13720.0,40500
62400,00000000-0000-0000-0000-000000000001,1,1960.0,31500
63000,00000000-0000-0000-0000-000000000000,7,13720.0,40500
63000,00000000-0000-0000-0000-000000000001,1,1960.0,31500
63600,00000000-0000-0000-0000-000000000000,7,13720.0,40500
63600,00000000-0000-0000-0000-000000000001,1,1960.0,31500
64200,00000000-0000-0000-0000-000000000000,7,13720.0,40500
64200,00000000-0000-0000-0000-000000000001,1,1960.0,31565
64800,00000000-0000-0000-0000-000000000000,7,13720.0,40499
64800,00000000-0000-0000-0000-000000000001,1,1960.0,31496
65400,00000000-0000-0000-0000-000000000000,7,13720.0,40500
65400,00000000-0000-0000-0000-000000000001,1,1960.0,31500
66000,00000000-0000-0000-0000-000000000000,7,13720.0,40500
66000,00000000-0000-0000-0000-000000000001,1,1960.0,31500
66600,00000000-0000-0000-0000-000000000000,7,13720.0,40500
66600,00000000-0000-0000-0000-000000000001,1,1960.0,31500
67200,00000000-0000-0000-0000-000000000000,7,13720.0,40500
67200,00000000-0000-0000-0000-000000000001,1,1960.0,31500
67800,00000000-0000-0000-0000-000000000000,7,13720.0,40500
67800,00000000-0000-0000-0000-000000000001,1,1960.0,31500
68400,00000000-0000-0000-0000-000000000000,6,11760.0,39798
68400,00000000-0000-0000-0000-000000000001,1,1960.0,31500
69000,00000000-0000-0000-0000-000000000000,6,11760.0,39000
69000,00000000-0000-0000-0000-000000000001,1,1960.0,31500
69600,00000000-0000-0000-0000-000000000000,6,11760.0,39000
69600,00000000-0000-0000-0000-000000000001,1,1960.0,31500
70200,00000000-0000-0000-0000-000000000000,6,11760.0,39000
70200,00000000-0000-0000-0000-000000000001,1,1960.0,31500
70800,00000000-0000-0000-0000-000000000000,6,11760.0,39000
70800,00000000-0000-0000-0000-000000000001,1,1960.0,31500
71400,00000000-0000-0000-0000-000000000000,5,9800.0,37594
71400,00000000-0000-0000-0000-000000000001,1,1960.0,31500
72000,00000000-0000-0000-0000-000000000000,5,9800.0,37500
72000,00000000-0000-0000-0000-000000000001,1,1960.0,31500
72600,00000000-0000-0000-0000-000000000000,5,9800.0,37500
72600,00000000-0000-0000-0000-000000000001,1,1960.0,31500
73200,00000000-0000-0000-0000-000000000000,5,9800.0,37500
