Time (s),Tasks #
1079.0,11
1057.0,9
779.0,8
1261.0,7
809.0,7
1104.0,3
681.0,9
872.0,6
490.0,2
1344.0,4
1297.0,7
1379.0,3
500.0,12
502.0,6
633.0,5
690.0,6
1093.0,4
1238.0,4
638.0,8
632.0,5
1133.0,5
1048.0,8
1118.0,9
526.0,2
488.0,6
512.0,8
1131.0,4
1066.0,7
1373.0,3
824.0,8
734.0,1
1142.0,7
1192.0,2
1216.0,6
504.0,4
1262.0,2
761.0,7
1044.0,7
705.0,7
720.0,8
974.0,5
1264.0,6
1000.0,5
830.0,4
1132.0,6
787.0,6
846.0,10
773.0,3
431.0,6
427.0,3
1148.0,2
683.0,10
429.0,3
1322.0,2
548.0,10
593.0,3
1244.0,4
538.0,10
835.0,8
712.0,10
766.0,6
871.0,2
1175.0,5
1229.0,6
1087.0,6
664.0,6
1009.0,7
425.0,3
507.0,3
946.0,14
1205.0,5
907.0,8
932.0,3
1363.0,3
840.0,5
944.0,11
962.0,5
667.0,2
1014.0,10
567.0,7
691.0,4
1032.0,2
604.0,1
1289.0,1
893.0,4
965.0,2
566.0,5
511.0,1
450.0,4
972.0,4
953.0,10
63.0,1
4.0,13
93.0,2
6.0,3
3169.0,1
1593.0,1
3583.0,1
751.0,8
1353.0,4
1287.0,4
902.0,3
530.0,4
1095.0,3
736.0,6
726.0,2
885.0,6
1361.0,2
646.0,10
3364.0,1
5905.0,1
2461.0,2
2737.0,1
112.0,1
2390.0,1
838.0,13
57.0,8
411.0,1
3872.0,1
2661.0,2
2890.0,1
3455.0,1
2759.0,1
129.0,3
2851.0,1
3112.0,1
75.0,3
3940.0,1
88.0,2
2029.0,1
2833.0,1
6366.0,1
2429.0,3
579.0,9
1088.0,3
966.0,3
803.0,5
1295.0,3
1016.0,7
626.0,6
710.0,3
1357.0,4
62.0,2
2493.0,1
122.0,3
2938.0,1
3833.0,1
2777.0,1
1916.0,1
2812.0,1
102.0,1
157.0,1
2394.0,1
2350.0,2
2477.0,1
144.0,1
95.0,3
4197.0,1
2424.0,1
4585.0,1
1905.0,1
6051.0,1
1970.0,1
862.0,2
3070.0,1
372.0,1
4777.0,1
859.0,5
5900.0,1
933.0,5
2775.0,3
89.0,3
2900.0,2
159.0,2
106.0,3
4033.0,1
1663.0,1
111.0,2
2700.0,1
109.0,3
71.0,3
2457.0,3
6159.0,1
2920.0,1
120.0,2
2959.0,1
3885.0,1
2300.0,1
140.0,1
3470.0,2
2803.0,1
2627.0,1
4738.0,2
3722.0,1
2887.0,1
6602.0,1
2506.0,1
2722.0,1
69.0,5
169.0,2
853.0,10
534.0,3
971.0,7
1230.0,2
881.0,7
610.0,2
1338.0,3
1073.0,3
973.0,5
1312.0,6
532.0,4
808.0,4
636.0,3
22.0,5
107.0,2
790.0,5
616.0,7
837.0,9
475.0,5
1103.0,6
2944.0,1
1010.0,5
108.0,3
1569.0,1
6457.0,1
6022.0,1
2428.0,1
3420.0,1
577.0,10
1179.0,7
1233.0,8
992.0,5
1051.0,8
755.0,4
2936.0,1
4002.0,1
2163.0,1
26.0,7
929.0,7
559.0,7
1188.0,4
1040.0,9
890.0,5
768.0,5
825.0,4
471.0,2
897.0,2
1200.0,8
1189.0,4
793.0,2
1008.0,1
1038.0,3
1330.0,4
1136.0,5
1359.0,4
1067.0,1
1190.0,6
598.0,4
1240.0,10
701.0,4
692.0,6
922.0,12
492.0,8
1140.0,12
1077.0,3
533.0,4
822.0,13
874.0,6
798.0,6
1263.0,4
489.0,4
1138.0,4
916.0,2
496.0,6
433.0,7
1391.0,6
1246.0,9
498.0,5
1291.0,2
926.0,4
1271.0,3
1283.0,4
802.0,5
765.0,6
672.0,5
928.0,5
708.0,3
1236.0,7
493.0,3
829.0,1
1222.0,9
697.0,5
791.0,2
1206.0,3
1269.0,3
1218.0,3
1024.0,9
709.0,6
957.0,7
1377.0,3
963.0,2
1237.0,4
818.0,8
1210.0,1
1308.0,3
704.0,2
663.0,3
1183.0,10
677.0,6
1242.0,9
1224.0,5
694.0,5
771.0,4
1400.0,3
995.0,4
605.0,3
581.0,7
1129.0,4
1316.0,3
700.0,10
1033.0,1
714.0,10
1001.0,4
481.0,6
1275.0,6
1285.0,4
597.0,4
1116.0,11
702.0,3
1281.0,5
1274.0,1
459.0,5
485.0,5
630.0,4
673.0,1
529.0,2
528.0,5
1069.0,7
497.0,2
1248.0,6
792.0,5
627.0,7
869.0,3
644.0,9
596.0,5
905.0,5
1191.0,7
767.0,5
1328.0,2
1351.0,3
98.0,1
2362.0,1
2638.0,1
3168.0,1
3028.0,2
3446.0,1
4126.0,1
165.0,1
575.0,8
703.0,5
1177.0,3
624.0,9
1185.0,9
1203.0,3
896.0,4
572.0,2
920.0,6
1214.0,6
1174.0,9
494.0,3
737.0,2
1028.0,3
1011.0,4
990.0,2
461.0,2
996.0,7
457.0,6
1257.0,7
1194.0,4
1173.0,3
1320.0,2
850.0,5
1127.0,2
908.0,3
1209.0,3
1092.0,4
725.0,4
470.0,2
503.0,3
568.0,6
637.0,4
993.0,3
574.0,4
1094.0,3
477.0,5
981.0,6
1064.0,3
865.0,2
1031.0,5
1371.0,3
1124.0,10
1096.0,5
1027.0,5
1157.0,3
1074.0,3
1342.0,4
807.0,4
1167.0,6
728.0,2
934.0,5
1270.0,6
925.0,6
590.0,4
1250.0,3
955.0,3
2114.0,1
2646.0,2
2703.0,1
3109.0,1
2814.0,1
5846.0,1
3998.0,1
3414.0,1
1755.0,1
6405.0,1
2614.0,1
2672.0,1
762.0,4
603.0,7
602.0,4
836.0,7
1172.0,6
6679.0,1
91.0,2
3295.0,1
2822.0,1
5857.0,1
1679.0,1
5872.0,1
2375.0,1
83.0,3
3185.0,1
4505.0,1
2769.0,1
2481.0,1
2633.0,1
453.0,1
2070.0,1
4787.0,1
153.0,2
2779.0,1
631.0,7
16.0,1
29.0,6
1404.0,3
769.0,4
565.0,4
563.0,1
508.0,4
1065.0,2
679.0,4
1089.0,2
1234.0,2
1406.0,4
1195.0,4
544.0,4
1527.0,1
2364.0,1
5303.0,1
3365.0,1
116.0,3
3801.0,1
4638.0,1
155.0,1
2525.0,2
6362.0,1
3681.0,1
2677.0,1
931.0,5
1007.0,5
1090.0,2
1109.0,4
440.0,6
935.0,2
785.0,9
848.0,2
1300.0,2
1128.0,6
1385.0,2
1102.0,1
4440.0,1
3085.0,1
74.0,3
2581.0,1
1204.0,1
1036.0,1
889.0,2
772.0,3
438.0,4
687.0,8
589.0,3
1134.0,2
1365.0,1
1106.0,1
1273.0,2
1193.0,3
1314.0,2
1226.0,3
1228.0,1
1029.0,3
698.0,3
903.0,1
1125.0,4
2674.0,1
4892.0,1
2705.0,1
570.0,2
133.0,3
2303.0,1
2635.0,1
6390.0,1
735.0,3
3014.0,1
2285.0,1
6818.0,1
124.0,2
4670.0,1
2157.0,1
2490.0,1
964.0,4
446.0,1
3279.0,1
7008.0,1
2830.0,1
1393.0,4
571.0,2
46.0,3
1538.0,1
2563.0,1
4540.0,1
412.0,2
2716.0,1
128.0,1
3367.0,1
2706.0,1
2618.0,1
2407.0,1
1462.0,1
1381.0,2
1091.0,1
1130.0,2
1071.0,2
1114.0,2
1063.0,3
1030.0,3
936.0,2
1397.0,2
2965.0,1
4112.0,1
3448.0,1
432.0,1
668.0,1
2398.0,1
3409.0,1
101.0,1
689.0,1
163.0,1
6316.0,1
389.0,1
2818.0,1
2685.0,2
1068.0,2
688.0,3
1164.0,2
805.0,3
1375.0,3
991.0,1
550.0,3
1211.0,2
2764.0,1
2859.0,1
81.0,4
2975.0,1
2616.0,1
4534.0,1
2738.0,1
5695.0,1
3165.0,1
1516.0,1
1389.0,1
3871.0,1
132.0,1
3202.0,1
2902.0,1
3426.0,1
167.0,1
4059.0,1
3753.0,1
6165.0,1
37.0,2
2679.0,1
2587.0,1
3442.0,1
4131.0,1
4209.0,1
2448.0,1
2024.0,1
3788.0,1
3896.0,1
4998.0,1
2681.0,1
2718.0,1
2074.0,1
1265.0,2
1340.0,4
473.0,1
1302.0,2
591.0,1
1163.0,4
501.0,3
2479.0,1
2557.0,1
2983.0,1
142.0,1
2046.0,1
3551.0,1
2753.0,1
4231.0,1
2264.0,1
4965.0,1
335.0,1
2901.0,1
3679.0,1
2746.0,1
3040.0,1
97.0,1
4142.0,1
3216.0,1
1272.0,2
531.0,1
731.0,4
600.0,4
706.0,2
1324.0,1
834.0,1
3471.0,1
3708.0,1
3116.0,1
6257.0,1
2191.0,1
2995.0,1
44.0,1
693.0,1
4436.0,1
2402.0,1
2736.0,1
3687.0,1
3493.0,1
126.0,1
2993.0,1
3200.0,1
114.0,1
3344.0,1
1383.0,1
671.0,2
873.0,1
832.0,3
1387.0,1
588.0,3
73.0,1
4087.0,1
2683.0,1
1581.0,1
2218.0,1
3325.0,1
5766.0,1
2625.0,1
362.0,1
131.0,1
1875.0,1
110.0,1
5811.0,1
3106.0,1
5207.0,1
2198.0,1
3451.0,1
55.0,1
5012.0,1
2309.0,1
3240.0,1
5633.0,1
2279.0,1
1333.0,1
422.0,1
3091.0,1
4718.0,1
2727.0,1
2664.0,1
634.0,1
1108.0,1
1304.0,1
1367.0,1
1346.0,1
103.0,1
2466.0,1
4548.0,1
2207.0,1
2844.0,1
3893.0,1
3288.0,1
2668.0,1
2740.0,1
5355.0,1
2242.0,1
2957.0,1
137.0,1
2988.0,1
2707.0,1
394.0,1
2712.0,1
94.0,1
68.0,1
