Timestamp(s),HostId,No# Tasks running,cpuUsage(CPU usage of all CPUs of the host in MHz),energyUsage(Power usage of the host in W)
1290,00000000-0000-0000-0000-000000000000,60,117600.0,1891
1290,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1300,00000000-0000-0000-0000-000000000000,64,125440.0,2059
1300,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1310,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1310,00000000-0000-0000-0000-000000000001,64,125440.0,2064
1320,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1320,00000000-0000-0000-0000-000000000001,64,125440.0,1916
1330,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1330,00000000-0000-0000-0000-000000000001,64,125440.0,2050
1340,00000000-0000-0000-0000-000000000000,60,117600.0,2096
1340,00000000-0000-0000-0000-000000000001,64,125440.0,1948
1350,00000000-0000-0000-0000-000000000000,64,125440.0,2086
1350,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1360,00000000-0000-0000-0000-000000000000,48,94080.0,2085
1360,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1370,00000000-0000-0000-0000-000000000000,61,119560.0,1828
1370,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1380,00000000-0000-0000-0000-000000000000,63,123480.0,2048
1380,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1390,00000000-0000-0000-0000-000000000000,64,125440.0,2099
1390,00000000-0000-0000-0000-000000000001,64,125440.0,2049
1400,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1400,00000000-0000-0000-0000-000000000001,64,125440.0,1926
1410,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1410,00000000-0000-0000-0000-000000000001,64,125440.0,2050
1420,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1420,00000000-0000-0000-0000-000000000001,64,125440.0,1953
1430,00000000-0000-0000-0000-000000000000,64,125440.0,2083
1430,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1440,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1440,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1450,00000000-0000-0000-0000-000000000000,60,117600.0,1828
1450,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1460,00000000-0000-0000-0000-000000000000,60,117600.0,2046
1460,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1470,00000000-0000-0000-0000-000000000000,64,125440.0,2086
1470,00000000-0000-0000-0000-000000000001,64,125440.0,2034
