Timestamp(s),HostId,No# Tasks running,cpuUsage(CPU usage of all CPUs of the host in MHz),energyUsage(Power usage of the host in W)
730,00000000-0000-0000-0000-000000000001,8,15680.0,525
740,00000000-0000-0000-0000-000000000000,8,15680.0,525
740,00000000-0000-0000-0000-000000000001,8,15680.0,525
750,00000000-0000-0000-0000-000000000000,8,15680.0,525
750,00000000-0000-0000-0000-000000000001,8,15680.0,525
760,00000000-0000-0000-0000-000000000000,8,15680.0,525
760,00000000-0000-0000-0000-000000000001,8,15680.0,525
770,00000000-0000-0000-0000-000000000000,8,15680.0,525
770,00000000-0000-0000-0000-000000000001,8,15680.0,525
780,00000000-0000-0000-0000-000000000000,8,15680.0,525
780,00000000-0000-0000-0000-000000000001,8,15680.0,525
790,00000000-0000-0000-0000-000000000000,8,15680.0,525
790,00000000-0000-0000-0000-000000000001,6,11760.0,615
800,00000000-0000-0000-0000-000000000000,8,15680.0,525
800,00000000-0000-0000-0000-000000000001,6,11760.0,650
810,00000000-0000-0000-0000-000000000000,8,15680.0,525
810,00000000-0000-0000-0000-000000000001,3,5880.0,614
820,00000000-0000-0000-0000-000000000000,8,15680.0,525
820,00000000-0000-0000-0000-000000000001,3,5880.0,575
830,00000000-0000-0000-0000-000000000000,8,15680.0,525
830,00000000-0000-0000-0000-000000000001,1,1960.0,553
840,00000000-0000-0000-0000-000000000000,8,15680.0,525
840,00000000-0000-0000-0000-000000000001,1,1960.0,525
850,00000000-0000-0000-0000-000000000000,8,15680.0,525
850,00000000-0000-0000-0000-000000000001,1,1960.0,525
860,00000000-0000-0000-0000-000000000000,8,15680.0,525
860,00000000-0000-0000-0000-000000000001,1,1960.0,525
870,00000000-0000-0000-0000-000000000000,8,15680.0,525
870,00000000-0000-0000-0000-000000000001,0,0.0,516
880,00000000-0000-0000-0000-000000000000,8,15680.0,525
880,00000000-0000-0000-0000-000000000001,8,15680.0,507
890,00000000-0000-0000-0000-000000000000,8,15680.0,525
890,00000000-0000-0000-0000-000000000001,8,15680.0,525
900,00000000-0000-0000-0000-000000000000,8,15680.0,525
900,00000000-0000-0000-0000-000000000001,8,15680.0,525
910,00000000-0000-0000-0000-000000000000,8,15680.0,525
910,00000000-0000-0000-0000-000000000001,8,15680.0,525
920,00000000-0000-0000-0000-000000000000,8,15680.0,525
920,00000000-0000-0000-0000-000000000001,8,15680.0,525
930,00000000-0000-0000-0000-000000000000,8,15680.0,525
930,00000000-0000-0000-0000-000000000001,8,15680.0,525
940,00000000-0000-0000-0000-000000000000,8,15680.0,525
940,00000000-0000-0000-0000-000000000001,8,15680.0,525
950,00000000-0000-0000-0000-000000000000,8,15680.0,525
950,00000000-0000-0000-0000-000000000001,8,15680.0,525
960,00000000-0000-0000-0000-000000000000,8,15680.0,525
960,00000000-0000-0000-0000-000000000001,8,15680.0,525
970,00000000-0000-0000-0000-000000000000,8,15680.0,525
970,00000000-0000-0000-0000-000000000001,8,15680.0,525
980,00000000-0000-0000-0000-000000000000,8,15680.0,525
980,00000000-0000-0000-0000-000000000001,8,15680.0,525
990,00000000-0000-0000-0000-000000000000,8,15680.0,525
990,00000000-0000-0000-0000-000000000001,8,15680.0,525
1000,00000000-0000-0000-0000-000000000000,8,15680.0,525
1000,00000000-0000-0000-0000-000000000001,8,15680.0,525
1010,00000000-0000-0000-0000-000000000000,7,13720.0,573
1010,00000000-0000-0000-0000-000000000001,8,15680.0,525
1020,00000000-0000-0000-0000-000000000000,7,13720.0,675
1020,00000000-0000-0000-0000-000000000001,8,15680.0,525
1030,00000000-0000-0000-0000-000000000000,4,7840.0,669
1030,00000000-0000-0000-0000-000000000001,4,7840.0,585
1040,00000000-0000-0000-0000-000000000000,4,7840.0,600
1040,00000000-0000-0000-0000-000000000001,4,7840.0,600
1050,00000000-0000-0000-0000-000000000000,1,1960.0,597
1050,00000000-0000-0000-0000-000000000001,0,0.0,533
1060,00000000-0000-0000-0000-000000000000,1,1960.0,525
1060,00000000-0000-0000-0000-000000000001,0,0.0,500
1070,00000000-0000-0000-0000-000000000000,1,1960.0,525
1070,00000000-0000-0000-0000-000000000001,1,1960.0,514
1080,00000000-0000-0000-0000-000000000000,1,1960.0,525
1080,00000000-0000-0000-0000-000000000001,1,1960.0,525
1090,00000000-0000-0000-0000-000000000000,1,1960.0,525
1090,00000000-0000-0000-0000-000000000001,1,1960.0,518
1100,00000000-0000-0000-0000-000000000000,1,1960.0,521
1100,00000000-0000-0000-0000-000000000001,1,1960.0,525
1110,00000000-0000-0000-0000-000000000000,1,1960.0,525
1110,00000000-0000-0000-0000-000000000001,0,0.0,518
1120,00000000-0000-0000-0000-000000000000,1,1960.0,518
1120,00000000-0000-0000-0000-000000000001,1,1960.0,524
1130,00000000-0000-0000-0000-000000000000,1,1960.0,525
1130,00000000-0000-0000-0000-000000000001,1,1960.0,525
1140,00000000-0000-0000-0000-000000000000,1,1960.0,518
1140,00000000-0000-0000-0000-000000000001,1,1960.0,518
1150,00000000-0000-0000-0000-000000000000,1,1960.0,525
1150,00000000-0000-0000-0000-000000000001,1,1960.0,525
1160,00000000-0000-0000-0000-000000000000,0,0.0,521
1160,00000000-0000-0000-0000-000000000001,1,1960.0,518
1170,00000000-0000-0000-0000-000000000000,1,1960.0,522
1170,00000000-0000-0000-0000-000000000001,1,1960.0,525
1180,00000000-0000-0000-0000-000000000000,1,1960.0,525
1180,00000000-0000-0000-0000-000000000001,1,1960.0,518
1190,00000000-0000-0000-0000-000000000000,1,1960.0,518
1190,00000000-0000-0000-0000-000000000001,1,1960.0,525
1200,00000000-0000-0000-0000-000000000000,1,1960.0,525
1200,00000000-0000-0000-0000-000000000001,0,0.0,523
1210,00000000-0000-0000-0000-000000000000,0,0.0,511
1210,00000000-0000-0000-0000-000000000001,1,1960.0,519
1220,00000000-0000-0000-0000-000000000000,1,1960.0,524
1220,00000000-0000-0000-0000-000000000001,1,1960.0,525
1230,00000000-0000-0000-0000-000000000000,1,1960.0,525
1230,00000000-0000-0000-0000-000000000001,18,35280.0,523
1240,00000000-0000-0000-0000-000000000000,1,1960.0,525
1240,00000000-0000-0000-0000-000000000001,18,35280.0,525
1250,00000000-0000-0000-0000-000000000000,1,1960.0,525
1250,00000000-0000-0000-0000-000000000001,1,1960.0,516
1260,00000000-0000-0000-0000-000000000000,5,9800.0,502
1260,00000000-0000-0000-0000-000000000001,1,1960.0,525
1270,00000000-0000-0000-0000-000000000000,5,9800.0,500
1270,00000000-0000-0000-0000-000000000001,0,0.0,523
1280,00000000-0000-0000-0000-000000000000,1,1960.0,512
1280,00000000-0000-0000-0000-000000000001,19,37240.0,524
1290,00000000-0000-0000-0000-000000000000,1,1960.0,525
1290,00000000-0000-0000-0000-000000000001,19,37240.0,525
1300,00000000-0000-0000-0000-000000000000,19,37240.0,523
1300,00000000-0000-0000-0000-000000000001,19,37240.0,525
1310,00000000-0000-0000-0000-000000000000,19,37240.0,525
1310,00000000-0000-0000-0000-000000000001,19,37240.0,525
1320,00000000-0000-0000-0000-000000000000,19,37240.0,525
1320,00000000-0000-0000-0000-000000000001,19,37240.0,525
1330,00000000-0000-0000-0000-000000000000,19,37240.0,525
1330,00000000-0000-0000-0000-000000000001,19,37240.0,525
1340,00000000-0000-0000-0000-000000000000,19,37240.0,525
1340,00000000-0000-0000-0000-000000000001,1,1960.0,515
1350,00000000-0000-0000-0000-000000000000,19,37240.0,525
1350,00000000-0000-0000-0000-000000000001,1,1960.0,525
1360,00000000-0000-0000-0000-000000000000,0,0.0,518
1360,00000000-0000-0000-0000-000000000001,19,37240.0,523
1370,00000000-0000-0000-0000-000000000000,1,1960.0,522
1370,00000000-0000-0000-0000-000000000001,19,37240.0,525
1380,00000000-0000-0000-0000-000000000000,1,1960.0,525
1380,00000000-0000-0000-0000-000000000001,19,37240.0,525
1390,00000000-0000-0000-0000-000000000000,19,37240.0,523
1390,00000000-0000-0000-0000-000000000001,19,37240.0,525
1400,00000000-0000-0000-0000-000000000000,19,37240.0,525
1400,00000000-0000-0000-0000-000000000001,19,37240.0,525
1410,00000000-0000-0000-0000-000000000000,19,37240.0,525
1410,00000000-0000-0000-0000-000000000001,19,37240.0,525
1420,00000000-0000-0000-0000-000000000000,19,37240.0,525
1420,00000000-0000-0000-0000-000000000001,0,0.0,518
1430,00000000-0000-0000-0000-000000000000,19,37240.0,525
1430,00000000-0000-0000-0000-000000000001,1,1960.0,524
1440,00000000-0000-0000-0000-000000000000,19,37240.0,525
1440,00000000-0000-0000-0000-000000000001,1,1960.0,525
1450,00000000-0000-0000-0000-000000000000,1,1960.0,525
1450,00000000-0000-0000-0000-000000000001,2,3920.0,523
1460,00000000-0000-0000-0000-000000000000,1,1960.0,525
1460,00000000-0000-0000-0000-000000000001,2,3920.0,525
1470,00000000-0000-0000-0000-000000000000,1,1960.0,516
1470,00000000-0000-0000-0000-000000000001,2,3920.0,525
1480,00000000-0000-0000-0000-000000000000,1,1960.0,525
1480,00000000-0000-0000-0000-000000000001,2,3920.0,525
1490,00000000-0000-0000-0000-000000000000,1,1960.0,525
1490,00000000-0000-0000-0000-000000000001,1,1960.0,525
1500,00000000-0000-0000-0000-000000000000,1,1960.0,525
1500,00000000-0000-0000-0000-000000000001,1,1960.0,525
1510,00000000-0000-0000-0000-000000000000,4,7840.0,524
1510,00000000-0000-0000-0000-000000000001,1,1960.0,518
1520,00000000-0000-0000-0000-000000000000,4,7840.0,525
1520,00000000-0000-0000-0000-000000000001,1,1960.0,525
1530,00000000-0000-0000-0000-000000000000,4,7840.0,525
1530,00000000-0000-0000-0000-000000000001,4,7840.0,523
1540,00000000-0000-0000-0000-000000000000,4,7840.0,525
1540,00000000-0000-0000-0000-000000000001,4,7840.0,525
1550,00000000-0000-0000-0000-000000000000,4,7840.0,525
1550,00000000-0000-0000-0000-000000000001,4,7840.0,525
1560,00000000-0000-0000-0000-000000000000,4,7840.0,525
1560,00000000-0000-0000-0000-000000000001,4,7840.0,525
1570,00000000-0000-0000-0000-000000000000,0,0.0,533
1570,00000000-0000-0000-0000-000000000001,2,3920.0,532
1580,00000000-0000-0000-0000-000000000000,1,1960.0,517
1580,00000000-0000-0000-0000-000000000001,2,3920.0,550
1590,00000000-0000-0000-0000-000000000000,1,1960.0,525
1590,00000000-0000-0000-0000-000000000001,0,0.0,536
1600,00000000-0000-0000-0000-000000000000,4,7840.0,523
1600,00000000-0000-0000-0000-000000000001,1,1960.0,522
1610,00000000-0000-0000-0000-000000000000,4,7840.0,525
1610,00000000-0000-0000-0000-000000000001,1,1960.0,525
1620,00000000-0000-0000-0000-000000000000,4,7840.0,525
1620,00000000-0000-0000-0000-000000000001,4,7840.0,523
1630,00000000-0000-0000-0000-000000000000,4,7840.0,525
1630,00000000-0000-0000-0000-000000000001,4,7840.0,525
1640,00000000-0000-0000-0000-000000000000,4,7840.0,525
1640,00000000-0000-0000-0000-000000000001,4,7840.0,525
1650,00000000-0000-0000-0000-000000000000,4,7840.0,525
1650,00000000-0000-0000-0000-000000000001,4,7840.0,525
1660,00000000-0000-0000-0000-000000000000,4,7840.0,525
1660,00000000-0000-0000-0000-000000000001,4,7840.0,525
1670,00000000-0000-0000-0000-000000000000,4,7840.0,525
1670,00000000-0000-0000-0000-000000000001,4,7840.0,525
1680,00000000-0000-0000-0000-000000000000,4,7840.0,525
1680,00000000-0000-0000-0000-000000000001,4,7840.0,525
1690,00000000-0000-0000-0000-000000000000,4,7840.0,525
1690,00000000-0000-0000-0000-000000000001,4,7840.0,525
1700,00000000-0000-0000-0000-000000000000,4,7840.0,525
1700,00000000-0000-0000-0000-000000000001,4,7840.0,525
1710,00000000-0000-0000-0000-000000000000,4,7840.0,525
1710,00000000-0000-0000-0000-000000000001,4,7840.0,525
1720,00000000-0000-0000-0000-000000000000,4,7840.0,525
1720,00000000-0000-0000-0000-000000000001,4,7840.0,525
1730,00000000-0000-0000-0000-000000000000,4,7840.0,525
1730,00000000-0000-0000-0000-000000000001,4,7840.0,525
1740,00000000-0000-0000-0000-000000000000,0,0.0,522
1740,00000000-0000-0000-0000-000000000001,4,7840.0,525
1750,00000000-0000-0000-0000-000000000000,1,1960.0,519
1750,00000000-0000-0000-0000-000000000001,4,7840.0,525
1760,00000000-0000-0000-0000-000000000000,1,1960.0,525
1760,00000000-0000-0000-0000-000000000001,0,0.0,517
1770,00000000-0000-0000-0000-000000000000,4,7840.0,523
1770,00000000-0000-0000-0000-000000000001,1,1960.0,524
1780,00000000-0000-0000-0000-000000000000,4,7840.0,525
1780,00000000-0000-0000-0000-000000000001,1,1960.0,525
1790,00000000-0000-0000-0000-000000000000,4,7840.0,525
1790,00000000-0000-0000-0000-000000000001,4,7840.0,523
1800,00000000-0000-0000-0000-000000000000,4,7840.0,525
1800,00000000-0000-0000-0000-000000000001,4,7840.0,525
1810,00000000-0000-0000-0000-000000000000,4,7840.0,525
1810,00000000-0000-0000-0000-000000000001,4,7840.0,525
1820,00000000-0000-0000-0000-000000000000,4,7840.0,525
1820,00000000-0000-0000-0000-000000000001,4,7840.0,525
1830,00000000-0000-0000-0000-000000000000,4,7840.0,525
1830,00000000-0000-0000-0000-000000000001,4,7840.0,525
1840,00000000-0000-0000-0000-000000000000,4,7840.0,525
1840,00000000-0000-0000-0000-000000000001,4,7840.0,525
1850,00000000-0000-0000-0000-000000000000,4,7840.0,525
1850,00000000-0000-0000-0000-000000000001,4,7840.0,525
1860,00000000-0000-0000-0000-000000000000,4,7840.0,525
1860,00000000-0000-0000-0000-000000000001,4,7840.0,525
1870,00000000-0000-0000-0000-000000000000,4,7840.0,525
1870,00000000-0000-0000-0000-000000000001,4,7840.0,525
1880,00000000-0000-0000-0000-000000000000,4,7840.0,525
1880,00000000-0000-0000-0000-000000000001,4,7840.0,525
1890,00000000-0000-0000-0000-000000000000,4,7840.0,525
1890,00000000-0000-0000-0000-000000000001,4,7840.0,525
1900,00000000-0000-0000-0000-000000000000,4,7840.0,525
1900,00000000-0000-0000-0000-000000000001,4,7840.0,525
1910,00000000-0000-0000-0000-000000000000,1,1960.0,525
1910,00000000-0000-0000-0000-000000000001,4,7840.0,525
1920,00000000-0000-0000-0000-000000000000,1,1960.0,525
1920,00000000-0000-0000-0000-000000000001,4,7840.0,525
1930,00000000-0000-0000-0000-000000000000,0,0.0,520
1930,00000000-0000-0000-0000-000000000001,1,1960.0,517
1940,00000000-0000-0000-0000-000000000000,1,1960.0,519
1940,00000000-0000-0000-0000-000000000001,1,1960.0,525
1950,00000000-0000-0000-0000-000000000000,1,1960.0,525
1950,00000000-0000-0000-0000-000000000001,0,0.0,523
1960,00000000-0000-0000-0000-000000000000,19,37240.0,523
1960,00000000-0000-0000-0000-000000000001,4,7840.0,524
1970,00000000-0000-0000-0000-000000000000,19,37240.0,525
1970,00000000-0000-0000-0000-000000000001,4,7840.0,525
1980,00000000-0000-0000-0000-000000000000,19,37240.0,525
1980,00000000-0000-0000-0000-000000000001,4,7840.0,525
1990,00000000-0000-0000-0000-000000000000,19,37240.0,525
1990,00000000-0000-0000-0000-000000000001,4,7840.0,525
2000,00000000-0000-0000-0000-000000000000,19,37240.0,525
2000,00000000-0000-0000-0000-000000000001,4,7840.0,525
2010,00000000-0000-0000-0000-000000000000,19,37240.0,525
2010,00000000-0000-0000-0000-000000000001,4,7840.0,525
2020,00000000-0000-0000-0000-000000000000,19,37240.0,525
2020,00000000-0000-0000-0000-000000000001,1,1960.0,515
2030,00000000-0000-0000-0000-000000000000,19,37240.0,525
2030,00000000-0000-0000-0000-000000000001,1,1960.0,525
2040,00000000-0000-0000-0000-000000000000,19,37240.0,525
2040,00000000-0000-0000-0000-000000000001,4,7840.0,523
2050,00000000-0000-0000-0000-000000000000,19,37240.0,525
2050,00000000-0000-0000-0000-000000000001,4,7840.0,525
2060,00000000-0000-0000-0000-000000000000,19,37240.0,525
2060,00000000-0000-0000-0000-000000000001,4,7840.0,525
2070,00000000-0000-0000-0000-000000000000,19,37240.0,525
2070,00000000-0000-0000-0000-000000000001,4,7840.0,525
2080,00000000-0000-0000-0000-000000000000,19,37240.0,525
2080,00000000-0000-0000-0000-000000000001,4,7840.0,525
2090,00000000-0000-0000-0000-000000000000,19,37240.0,525
2090,00000000-0000-0000-0000-000000000001,4,7840.0,525
2100,00000000-0000-0000-0000-000000000000,19,37240.0,525
2100,00000000-0000-0000-0000-000000000001,4,7840.0,525
2110,00000000-0000-0000-0000-000000000000,19,37240.0,525
2110,00000000-0000-0000-0000-000000000001,4,7840.0,525
2120,00000000-0000-0000-0000-000000000000,19,37240.0,525
2120,00000000-0000-0000-0000-000000000001,4,7840.0,525
2130,00000000-0000-0000-0000-000000000000,19,37240.0,525
2130,00000000-0000-0000-0000-000000000001,4,7840.0,525
2140,00000000-0000-0000-0000-000000000000,19,37240.0,525
2140,00000000-0000-0000-0000-000000000001,4,7840.0,525
2150,00000000-0000-0000-0000-000000000000,19,37240.0,525
2150,00000000-0000-0000-0000-000000000001,4,7840.0,525
2160,00000000-0000-0000-0000-000000000000,19,37240.0,525
2160,00000000-0000-0000-0000-000000000001,4,7840.0,525
2170,00000000-0000-0000-0000-000000000000,19,37240.0,525
2170,00000000-0000-0000-0000-000000000001,4,7840.0,525
2180,00000000-0000-0000-0000-000000000000,19,37240.0,525
2180,00000000-0000-0000-0000-000000000001,4,7840.0,525
2190,00000000-0000-0000-0000-000000000000,19,37240.0,525
2190,00000000-0000-0000-0000-000000000001,1,1960.0,517
2200,00000000-0000-0000-0000-000000000000,19,37240.0,525
2200,00000000-0000-0000-0000-000000000001,1,1960.0,525
2210,00000000-0000-0000-0000-000000000000,19,37240.0,525
2210,00000000-0000-0000-0000-000000000001,4,7840.0,523
2220,00000000-0000-0000-0000-000000000000,19,37240.0,525
2220,00000000-0000-0000-0000-000000000001,4,7840.0,525
2230,00000000-0000-0000-0000-000000000000,19,37240.0,525
2230,00000000-0000-0000-0000-000000000001,4,7840.0,525
2240,00000000-0000-0000-0000-000000000000,19,37240.0,525
2240,00000000-0000-0000-0000-000000000001,4,7840.0,525
2250,00000000-0000-0000-0000-000000000000,19,37240.0,525
2250,00000000-0000-0000-0000-000000000001,4,7840.0,525
2260,00000000-0000-0000-0000-000000000000,19,37240.0,525
2260,00000000-0000-0000-0000-000000000001,4,7840.0,525
2270,00000000-0000-0000-0000-000000000000,19,37240.0,525
2270,00000000-0000-0000-0000-000000000001,0,0.0,515
2280,00000000-0000-0000-0000-000000000000,19,37240.0,525
2280,00000000-0000-0000-0000-000000000001,1,1960.0,524
2290,00000000-0000-0000-0000-000000000000,19,37240.0,525
2290,00000000-0000-0000-0000-000000000001,1,1960.0,525
2300,00000000-0000-0000-0000-000000000000,19,37240.0,525
2300,00000000-0000-0000-0000-000000000001,4,7840.0,523
2310,00000000-0000-0000-0000-000000000000,15,29400.0,662
2310,00000000-0000-0000-0000-000000000001,4,7840.0,525
2320,00000000-0000-0000-0000-000000000000,15,29400.0,875
2320,00000000-0000-0000-0000-000000000001,4,7840.0,525
2330,00000000-0000-0000-0000-000000000000,8,15680.0,813
2330,00000000-0000-0000-0000-000000000001,4,7840.0,525
2340,00000000-0000-0000-0000-000000000000,8,15680.0,700
