Time (s),Tasks #
1112.0,9
469.0,5
507.0,2
1042.0,8
1328.0,3
1348.0,1
1363.0,7
762.0,5
509.0,3
944.0,10
605.0,3
920.0,9
514.0,9
627.0,5
937.0,2
1289.0,3
624.0,8
563.0,2
495.0,3
972.0,4
663.0,5
63.0,5
2875.0,1
1593.0,1
3251.0,1
1053.0,2
1137.0,5
902.0,1
530.0,4
736.0,6
3364.0,2
6508.0,1
2233.0,1
3016.0,1
124.0,2
2390.0,1
79.0,4
838.0,8
411.0,1
4267.0,1
2661.0,2
2890.0,1
3455.0,1
2759.0,2
129.0,3
2851.0,1
3112.0,1
68.0,2
65.0,1
4342.0,1
97.0,2
53.0,2
2029.0,1
2833.0,1
151.0,2
7016.0,1
2429.0,2
1381.0,5
1200.0,4
1065.0,2
1295.0,3
568.0,6
710.0,5
1357.0,2
62.0,3
2493.0,1
122.0,5
2938.0,1
3833.0,1
2777.0,1
1738.0,1
3100.0,1
102.0,3
3214.0,1
142.0,2
2394.0,1
2350.0,2
2477.0,1
159.0,2
3809.0,1
2424.0,1
4585.0,1
75.0,3
2100.0,1
2461.0,1
6669.0,1
1970.0,1
951.0,6
3383.0,1
372.0,1
5265.0,1
946.0,10
5900.0,1
933.0,5
2775.0,2
81.0,4
46.0,2
2900.0,1
144.0,1
96.0,3
4033.0,1
1663.0,1
2975.0,3
120.0,4
64.0,4
2457.0,3
6159.0,1
2920.0,1
132.0,2
100.0,5
2959.0,1
3885.0,1
2300.0,1
140.0,1
3470.0,1
2803.0,1
2627.0,1
4738.0,1
3722.0,1
66.0,3
2887.0,1
727.0,4
1051.0,6
733.0,8
6602.0,1
2506.0,1
2470.0,1
169.0,1
872.0,6
510.0,5
853.0,12
485.0,5
971.0,7
1230.0,4
1214.0,8
974.0,3
610.0,3
1014.0,8
1190.0,5
1066.0,3
32.0,5
636.0,7
107.0,1
871.0,4
616.0,7
922.0,15
1169.0,4
475.0,8
14.0,2
2672.0,2
916.0,5
108.0,4
1424.0,1
5859.0,1
146.0,5
5464.0,1
2203.0,1
3103.0,1
1300.0,7
1359.0,7
1093.0,5
832.0,1
2664.0,2
3631.0,1
2163.0,1
693.0,6
1024.0,13
1188.0,3
1146.0,5
890.0,6
768.0,5
571.0,8
1281.0,5
1234.0,5
538.0,4
1174.0,5
1088.0,4
638.0,7
793.0,4
524.0,5
1097.0,8
724.0,4
1330.0,6
1031.0,6
687.0,9
1233.0,5
1026.0,7
1077.0,7
1120.0,6
598.0,5
728.0,3
1240.0,8
773.0,4
692.0,3
718.0,8
1271.0,4
748.0,6
646.0,8
1257.0,7
968.0,2
1069.0,4
822.0,11
963.0,4
1135.0,3
722.0,7
798.0,3
444.0,4
1033.0,2
1010.0,5
546.0,7
477.0,10
1391.0,4
498.0,4
1312.0,7
1172.0,4
926.0,2
1283.0,4
765.0,5
672.0,6
948.0,11
706.0,4
803.0,3
950.0,5
1222.0,9
468.0,3
633.0,4
791.0,4
1206.0,4
1269.0,4
1218.0,6
1377.0,4
874.0,4
694.0,6
1389.0,4
818.0,12
1259.0,8
1183.0,11
716.0,6
881.0,9
1037.0,4
1304.0,2
771.0,7
1400.0,3
903.0,4
527.0,3
1129.0,3
837.0,7
457.0,5
1194.0,3
700.0,4
677.0,3
796.0,4
1406.0,3
604.0,3
542.0,10
637.0,4
1361.0,2
1404.0,3
811.0,5
630.0,4
755.0,8
1072.0,3
451.0,2
895.0,2
1342.0,4
792.0,6
691.0,6
869.0,3
1308.0,4
559.0,6
1205.0,4
626.0,6
887.0,7
2362.0,1
2638.0,1
3491.0,1
2748.0,2
3127.0,1
165.0,1
1264.0,4
634.0,4
566.0,5
1125.0,3
644.0,6
1116.0,9
896.0,3
572.0,2
1338.0,2
544.0,5
737.0,5
726.0,2
1011.0,2
990.0,1
508.0,4
929.0,2
1000.0,7
1179.0,2
1385.0,6
1316.0,4
1173.0,5
1009.0,3
936.0,2
1242.0,5
1092.0,3
1367.0,4
503.0,6
702.0,3
850.0,5
632.0,6
865.0,4
966.0,3
1027.0,4
1136.0,4
1238.0,9
785.0,10
1208.0,4
1375.0,5
807.0,5
1192.0,3
934.0,5
1270.0,6
2114.0,1
2769.0,2
2703.0,1
3426.0,1
2814.0,1
5846.0,1
3998.0,1
3414.0,1
1755.0,1
6405.0,1
2614.0,1
925.0,7
1346.0,2
667.0,2
840.0,6
496.0,5
708.0,3
864.0,3
690.0,5
759.0,6
859.0,6
1003.0,1
1291.0,4
6061.0,1
91.0,2
3295.0,1
459.0,4
2822.0,1
69.0,4
5314.0,1
1679.0,1
5872.0,1
2375.0,1
3510.0,1
4965.0,2
2481.0,1
2633.0,1
1185.0,8
2070.0,1
4787.0,1
2779.0,1
631.0,4
769.0,5
707.0,3
461.0,2
1127.0,3
988.0,1
1275.0,8
494.0,1
679.0,6
607.0,3
1683.0,1
89.0,2
2364.0,1
5844.0,1
3365.0,1
116.0,3
3801.0,1
4638.0,1
662.0,5
155.0,1
2525.0,2
7012.0,1
3681.0,1
2677.0,2
1007.0,3
703.0,1
1124.0,5
1109.0,3
935.0,3
575.0,6
1157.0,2
1128.0,7
1102.0,2
4893.0,1
3400.0,1
74.0,4
2581.0,2
772.0,3
438.0,3
962.0,5
603.0,5
828.0,5
437.0,3
534.0,3
1091.0,2
1268.0,4
1177.0,4
1029.0,3
1236.0,2
805.0,4
668.0,1
981.0,3
1114.0,4
540.0,7
866.0,2
1250.0,2
1134.0,2
611.0,1
1107.0,4
440.0,6
2946.0,1
4892.0,1
2705.0,1
1038.0,4
588.0,3
868.0,2
133.0,2
2538.0,1
2635.0,1
6390.0,1
810.0,2
590.0,3
889.0,1
2735.0,1
2074.0,1
6187.0,1
5146.0,1
2157.0,1
2490.0,1
1063.0,2
7008.0,1
2568.0,1
995.0,1
1538.0,1
2325.0,1
4120.0,1
374.0,2
2716.0,2
3055.0,1
2455.0,1
2618.0,1
2653.0,1
1612.0,1
569.0,1
1103.0,4
1028.0,3
825.0,2
1310.0,1
573.0,2
1030.0,2
505.0,3
1104.0,4
1273.0,1
1336.0,2
1211.0,3
470.0,2
1130.0,1
964.0,5
932.0,3
1274.0,1
1168.0,3
2690.0,1
4112.0,1
3448.0,1
392.0,1
112.0,1
2398.0,1
3409.0,1
101.0,1
429.0,1
905.0,2
1332.0,4
83.0,2
163.0,1
6316.0,1
353.0,1
2818.0,3
2437.0,1
1371.0,2
735.0,1
698.0,2
1068.0,2
1164.0,2
1285.0,2
991.0,1
1326.0,3
1373.0,3
3046.0,1
3151.0,1
2616.0,1
42.0,1
4114.0,1
5168.0,1
3165.0,1
531.0,2
1090.0,4
2279.0,2
3512.0,1
2905.0,1
2902.0,1
3109.0,1
2518.0,1
3683.0,1
55.0,2
3405.0,1
6165.0,1
37.0,2
2679.0,1
2587.0,1
3793.0,1
4131.0,1
4209.0,1
2448.0,1
2024.0,1
4175.0,1
3896.0,1
5508.0,1
2955.0,1
2718.0,2
2285.0,1
1340.0,5
591.0,1
794.0,1
2479.0,1
2983.0,1
44.0,2
4300.0,1
2046.0,1
3551.0,1
3824.0,1
2753.0,1
4231.0,1
2264.0,1
335.0,1
1395.0,1
2901.0,1
3679.0,1
2746.0,1
128.0,1
88.0,1
3759.0,1
2918.0,1
1005.0,2
1272.0,2
1094.0,2
1096.0,1
1064.0,1
501.0,1
1036.0,3
1228.0,1
829.0,3
427.0,1
1201.0,1
3471.0,1
2827.0,1
5677.0,1
1988.0,1
4436.0,1
2402.0,1
2483.0,1
3346.0,1
3170.0,1
126.0,2
3526.0,1
3344.0,1
1265.0,1
1195.0,1
433.0,1
1071.0,2
998.0,4
1204.0,2
1225.0,1
4087.0,1
2435.0,1
1581.0,1
2444.0,1
3665.0,1
6355.0,1
2625.0,1
362.0,1
131.0,1
118.0,1
1875.0,1
6404.0,1
5738.0,1
2198.0,1
1025.0,1
3451.0,1
5012.0,2
2309.0,1
3240.0,1
5633.0,1
1333.0,1
422.0,1
2805.0,1
4718.0,1
2727.0,1
1074.0,1
450.0,1
103.0,1
2466.0,1
2207.0,1
3533.0,1
2401.0,1
731.0,1
3288.0,1
2668.0,1
2740.0,1
5902.0,1
2471.0,1
2957.0,1
2988.0,1
2707.0,1
394.0,1
94.0,1
