Time (s),Tasks #
979.0,13
748.0,6
1146.0,11
444.0,3
864.0,5
716.0,11
767.0,6
35.0,18
1353.0,5
808.0,7
861.0,8
801.0,8
989.0,2
1005.0,2
1220.0,10
983.0,12
1053.0,5
493.0,3
1289.0,7
1279.0,10
535.0,6
1357.0,3
918.0,5
753.0,12
724.0,6
833.0,8
706.0,4
592.0,4
863.0,4
448.0,6
1207.0,4
512.0,5
1167.0,8
505.0,4
38.0,22
700.0,11
714.0,6
683.0,10
977.0,8
693.0,3
844.0,12
612.0,11
662.0,8
1395.0,2
606.0,5
892.0,4
905.0,5
1110.0,2
596.0,6
1046.0,9
500.0,6
674.0,2
1165.0,5
812.0,6
838.0,14
879.0,10
925.0,7
32.0,8
764.0,3
1151.0,6
1016.0,10
1355.0,5
789.0,5
1203.0,5
1202.0,6
804.0,5
583.0,8
677.0,6
509.0,6
1174.0,8
885.0,10
1211.0,5
900.0,7
1306.0,2
1085.0,9
904.0,6
951.0,6
1026.0,7
483.0,9
628.0,3
705.0,5
1255.0,5
536.0,5
1004.0,7
998.0,4
1040.0,5
781.0,12
826.0,8
877.0,10
562.0,7
709.0,5
887.0,9
595.0,8
924.0,9
688.0,4
930.0,6
797.0,2
692.0,5
607.0,3
751.0,8
1336.0,5
657.0,7
1062.0,5
911.0,3
648.0,10
659.0,9
468.0,3
1087.0,7
787.0,14
938.0,8
665.0,7
1138.0,5
857.0,10
1287.0,6
557.0,12
734.0,5
525.0,5
750.0,5
1042.0,10
870.0,5
827.0,11
1166.0,5
1320.0,8
967.0,9
937.0,2
1218.0,5
22.0,25
800.0,10
1135.0,3
738.0,11
1179.0,10
1089.0,4
620.0,6
1253.0,11
824.0,11
581.0,5
794.0,2
524.0,7
994.0,3
744.0,6
912.0,12
567.0,6
571.0,7
1224.0,5
1210.0,7
528.0,9
1112.0,9
811.0,6
455.0,6
689.0,6
466.0,7
681.0,9
914.0,4
1002.0,3
1159.0,7
1381.0,6
573.0,2
783.0,9
830.0,8
1259.0,9
1079.0,7
1379.0,5
1397.0,4
802.0,5
663.0,5
669.0,6
836.0,5
795.0,4
1285.0,3
670.0,7
1201.0,1
1187.0,7
1122.0,9
1140.0,8
950.0,4
853.0,10
1235.0,4
609.0,3
1037.0,3
729.0,7
1144.0,5
1225.0,2
546.0,7
2651.0,1
1846.0,1
102.0,2
2577.0,1
457.0,7
148.0,2
1502.0,1
79.0,8
2485.0,1
869.0,2
2846.0,1
165.0,1
2900.0,4
6448.0,1
2731.0,1
25.0,9
28.0,12
16.0,3
1181.0,4
961.0,6
848.0,7
928.0,6
831.0,3
970.0,9
1150.0,2
973.0,4
1044.0,10
1003.0,3
1072.0,3
597.0,5
1055.0,6
851.0,8
1050.0,3
948.0,10
1081.0,10
1281.0,7
1214.0,10
757.0,13
1302.0,5
927.0,3
1251.0,7
1067.0,3
993.0,5
910.0,5
842.0,6
777.0,13
608.0,6
1196.0,6
1261.0,7
1107.0,4
1001.0,5
618.0,8
490.0,4
1344.0,3
1177.0,5
551.0,16
502.0,3
633.0,8
761.0,9
1153.0,9
589.0,4
1193.0,6
1093.0,6
1238.0,11
638.0,9
574.0,5
1248.0,10
1048.0,10
474.0,4
477.0,7
635.0,3
538.0,9
464.0,5
897.0,6
1246.0,7
1066.0,7
1095.0,4
1142.0,11
1192.0,3
1216.0,9
504.0,4
1391.0,3
514.0,9
788.0,7
1118.0,11
492.0,4
1051.0,9
1277.0,2
704.0,2
711.0,6
1073.0,2
1264.0,6
907.0,6
622.0,11
1027.0,7
653.0,9
846.0,9
773.0,6
475.0,7
471.0,3
1148.0,5
829.0,5
473.0,2
1322.0,4
1267.0,3
796.0,4
895.0,2
604.0,5
965.0,5
1244.0,6
646.0,8
835.0,5
969.0,6
785.0,11
883.0,9
766.0,5
871.0,5
1175.0,4
1022.0,7
957.0,12
1229.0,6
664.0,3
425.0,3
501.0,4
559.0,3
946.0,10
1205.0,5
932.0,5
1363.0,5
762.0,6
944.0,12
962.0,8
442.0,4
667.0,4
1014.0,8
691.0,7
1032.0,4
548.0,8
893.0,4
624.0,12
563.0,2
495.0,2
1071.0,4
953.0,7
63.0,4
2875.0,1
1446.0,1
3251.0,1
1137.0,5
1227.0,2
1168.0,4
902.0,5
530.0,4
736.0,2
726.0,2
3364.0,1
5905.0,1
2233.0,1
3016.0,1
112.0,2
2390.0,1
57.0,5
411.0,1
4267.0,1
2932.0,1
3185.0,2
3808.0,1
3040.0,2
129.0,3
3142.0,1
3430.0,1
68.0,1
3940.0,1
97.0,1
48.0,2
2236.0,1
3122.0,1
7016.0,1
2677.0,3
968.0,3
920.0,8
575.0,10
1100.0,13
579.0,8
1200.0,6
1065.0,5
803.0,3
1295.0,4
626.0,8
668.0,5
1231.0,5
69.0,3
2262.0,1
122.0,5
2640.0,1
2938.0,1
3833.0,1
2777.0,1
1916.0,1
2812.0,1
142.0,2
2394.0,1
2350.0,1
2730.0,1
159.0,2
87.0,3
3809.0,1
2671.0,1
5053.0,1
83.0,3
2100.0,1
2461.0,1
6051.0,1
2171.0,1
3383.0,1
410.0,1
4777.0,1
5353.0,1
1028.0,5
2775.0,2
81.0,6
106.0,1
4033.0,1
1663.0,1
2975.0,2
120.0,3
71.0,2
2708.0,3
6159.0,1
3218.0,1
132.0,2
100.0,6
3261.0,1
3885.0,1
2534.0,1
155.0,2
3470.0,2
2803.0,1
62.0,4
2895.0,1
4738.0,2
3722.0,1
73.0,2
2887.0,1
727.0,3
733.0,4
6602.0,1
2274.0,1
2722.0,1
169.0,1
488.0,5
510.0,5
485.0,10
881.0,6
1116.0,10
610.0,4
1338.0,1
974.0,6
1190.0,6
577.0,10
107.0,2
790.0,2
616.0,11
922.0,14
1169.0,4
1034.0,4
1103.0,4
2944.0,1
916.0,9
108.0,2
1569.0,1
5859.0,1
5464.0,1
2428.0,1
3420.0,1
636.0,5
1198.0,4
1070.0,5
1233.0,8
1212.0,5
832.0,2
2936.0,1
4002.0,1
46.0,3
1962.0,1
144.0,2
629.0,5
1024.0,14
1310.0,2
890.0,3
768.0,4
1098.0,4
825.0,5
1234.0,2
593.0,5
427.0,2
855.0,11
1293.0,6
1088.0,3
793.0,3
894.0,8
1097.0,5
1330.0,3
1031.0,6
687.0,3
1077.0,8
1120.0,9
598.0,3
1240.0,7
763.0,3
651.0,10
542.0,10
712.0,7
988.0,1
1057.0,8
673.0,3
1257.0,5
874.0,6
798.0,3
489.0,6
496.0,5
703.0,3
433.0,3
1262.0,5
1312.0,6
1172.0,6
840.0,5
1020.0,12
1164.0,3
694.0,6
672.0,5
1059.0,7
640.0,5
1007.0,5
1109.0,5
565.0,9
650.0,2
1094.0,4
661.0,8
1018.0,6
1250.0,3
1111.0,3
791.0,4
601.0,3
1183.0,7
1012.0,10
1171.0,2
746.0,5
1304.0,4
431.0,6
771.0,3
1270.0,5
903.0,3
1273.0,2
527.0,3
1129.0,3
837.0,6
1316.0,4
931.0,4
859.0,5
1033.0,1
1263.0,1
1275.0,3
533.0,5
637.0,3
627.0,4
909.0,5
1334.0,3
1404.0,3
459.0,4
572.0,6
529.0,3
1105.0,5
518.0,6
451.0,4
1342.0,4
873.0,2
1308.0,3
906.0,7
997.0,2
1328.0,2
568.0,4
1351.0,5
98.0,2
2604.0,1
2908.0,1
3491.0,1
3028.0,2
3446.0,1
150.0,1
1075.0,7
896.0,4
765.0,5
494.0,2
737.0,4
933.0,3
1114.0,5
990.0,1
508.0,4
963.0,2
1226.0,5
1000.0,6
818.0,8
453.0,1
544.0,6
1173.0,4
1009.0,6
1385.0,6
850.0,4
1127.0,4
666.0,3
1204.0,1
1185.0,10
1189.0,6
1367.0,6
503.0,7
1373.0,5
702.0,4
936.0,3
632.0,4
526.0,4
981.0,7
1132.0,4
1136.0,4
1371.0,2
1011.0,2
908.0,2
1197.0,4
1096.0,3
1236.0,5
992.0,3
1375.0,4
29.0,2
1074.0,3
1237.0,2
1369.0,3
1162.0,2
532.0,4
807.0,3
1230.0,4
590.0,2
2589.0,1
2330.0,1
2769.0,2
2646.0,1
2703.0,1
3426.0,1
161.0,1
3102.0,1
6442.0,1
3998.0,1
3414.0,1
1755.0,1
6405.0,1
50.0,1
2614.0,1
2672.0,1
1222.0,8
792.0,4
603.0,6
1170.0,2
470.0,4
759.0,7
1297.0,4
1106.0,1
770.0,6
1208.0,2
555.0,5
566.0,3
6061.0,1
91.0,2
3295.0,1
2822.0,1
88.0,2
5857.0,1
1851.0,1
2661.0,1
5872.0,1
2618.0,1
569.0,2
75.0,3
4965.0,1
2734.0,1
2633.0,1
2070.0,1
5275.0,1
2779.0,1
1274.0,1
867.0,1
769.0,6
707.0,5
1069.0,1
1195.0,3
498.0,3
2967.0,1
1683.0,1
89.0,2
2606.0,1
5303.0,1
3053.0,1
116.0,2
3801.0,1
5112.0,1
96.0,2
730.0,2
2783.0,1
6362.0,1
3681.0,1
2951.0,1
710.0,3
1124.0,3
1030.0,3
450.0,2
625.0,4
971.0,6
634.0,3
1157.0,3
1359.0,4
585.0,7
679.0,4
1010.0,2
1102.0,2
570.0,2
4440.0,1
3085.0,1
2581.0,1
1092.0,4
1090.0,3
889.0,3
929.0,4
1387.0,3
772.0,2
438.0,3
437.0,1
534.0,1
1091.0,2
1268.0,4
1134.0,2
1406.0,7
926.0,2
531.0,3
1194.0,3
866.0,3
1377.0,3
865.0,5
1029.0,3
440.0,3
2674.0,1
5391.0,1
2705.0,1
588.0,2
1300.0,2
2538.0,1
2635.0,1
6390.0,1
735.0,2
972.0,2
2735.0,1
2285.0,1
6187.0,1
124.0,2
5146.0,1
2377.0,1
2490.0,1
1063.0,3
3279.0,1
6359.0,1
2568.0,1
995.0,2
42.0,1
1396.0,1
2563.0,1
105.0,1
4120.0,1
412.0,1
2716.0,1
128.0,1
3055.0,1
2706.0,1
2885.0,1
2653.0,1
1462.0,1
828.0,2
740.0,6
805.0,2
697.0,2
507.0,3
1131.0,4
1188.0,2
1340.0,3
1269.0,3
1104.0,2
516.0,2
540.0,3
1206.0,2
1130.0,2
1128.0,4
605.0,1
935.0,2
1209.0,4
2965.0,1
4112.0,1
3448.0,1
432.0,1
2398.0,1
3757.0,1
429.0,2
991.0,2
1393.0,4
695.0,7
6316.0,1
353.0,1
2818.0,2
862.0,3
1291.0,2
1400.0,4
1038.0,4
1068.0,3
1283.0,3
964.0,4
461.0,2
934.0,3
731.0,2
550.0,1
690.0,5
1346.0,1
1361.0,1
1108.0,6
3059.0,1
109.0,1
3046.0,1
3151.0,1
2616.0,1
4534.0,1
2738.0,1
5168.0,1
2872.0,1
1389.0,1
701.0,1
3871.0,1
2905.0,1
2902.0,1
3109.0,1
167.0,1
4059.0,1
3405.0,1
6165.0,1
37.0,1
2953.0,1
2851.0,1
3793.0,1
4553.0,1
4638.0,1
2697.0,1
2024.0,1
74.0,2
4175.0,1
4293.0,1
4998.0,1
2955.0,1
2995.0,1
2074.0,1
774.0,5
537.0,1
1101.0,3
1163.0,3
40.0,2
2479.0,1
2707.0,2
44.0,1
2255.0,1
3914.0,1
3034.0,1
4663.0,1
2264.0,1
4505.0,1
369.0,1
2901.0,1
4055.0,1
3026.0,1
3759.0,1
3216.0,1
1272.0,1
1064.0,2
1036.0,1
1125.0,2
1324.0,1
602.0,3
3471.0,1
3708.0,1
3116.0,1
5677.0,1
1988.0,1
2718.0,2
4025.0,1
374.0,1
2179.0,1
2736.0,1
3346.0,1
3493.0,1
114.0,2
2993.0,1
3200.0,1
126.0,1
3685.0,1
810.0,1
1402.0,1
1133.0,1
3709.0,1
2435.0,1
1435.0,1
2444.0,1
3665.0,1
5766.0,1
2893.0,1
400.0,1
1875.0,1
6404.0,1
3106.0,1
2525.0,1
5738.0,1
2422.0,1
133.0,3
3451.0,1
5012.0,1
2675.0,1
2544.0,1
3240.0,1
6208.0,1
1333.0,1
465.0,1
3091.0,1
4718.0,1
3006.0,1
2664.0,1
1314.0,1
1326.0,1
698.0,1
4548.0,1
2207.0,1
2844.0,1
3893.0,1
2401.0,1
3624.0,1
2668.0,1
5355.0,1
2471.0,1
3259.0,1
137.0,1
2988.0,1
434.0,1
2712.0,1
